MessageId, Thread
1602, 280
313, 966
618, 966
153, 989
448, 989
62, 989
615, 989
352, 989
581, 989
1070, 989
944, 989
1062, 989
28, 717
573, 717
33, 961
950, 961
969, 797
161, 797
884, 797
629, 797
777, 797
165, 797
742, 271
1043, 271
414, 299
538, 299
954, 299
436, 299
744, 679
392, 679
704, 517
568, 517
168, 332
415, 332
1917, 579
869, 579
817, 401
354, 401
249, 652
701, 652
969, 645
938, 645
361, 645
661, 645
192, 645
533, 645
57, 493
900, 493
230, 493
922, 493
880, 493
828, 941
176, 941
676, 941
225, 941
440, 941
394, 787
965, 787
937, 787
172, 787
267, 787
370, 787
4, 577
392, 577
725, 577
46, 577
337, 929
581, 929
309, 665
245, 665
959, 902
966, 902
192, 372
353, 372
952, 372
632, 372
299, 372
13, 372
676, 372
1002, 372
700, 460
1657, 460
6190, 620
7071, 620
1879, 817
578, 817
432, 817
613, 817
1568, 670
1765, 670
30, 598
50, 598
26, 714
1004, 714
453, 967
272, 967
321, 666
801, 666
524, 775
338, 775
164, 572
1014, 572
551, 648
840, 648
23, 811
52, 811
668, 654
1029, 654
446, 654
641, 654
1149, 745
1326, 745
1800, 745
472, 745
199, 745
1649, 745
1068, 950
348, 950
1034, 950
398, 950
879, 950
557, 950
580, 950
909, 950
801, 872
191, 872
239, 872
262, 872
722, 872
225, 872
901, 872
771, 872
775, 872
964, 872
299, 1000
52, 1000
137, 656
348, 656
534, 709
281, 709
1126, 305
1017, 305
504, 305
1960, 305
887, 363
287, 363
185, 819
438, 819
3, 243
951, 243
362, 943
773, 943
332, 746
663, 746
902, 870
122, 870
351, 870
632, 870
483, 870
950, 870
536, 870
652, 374
606, 374
361, 655
1267, 655
818, 947
376, 947
1113, 935
415, 935
586, 553
169, 553
1937, 622
1298, 622
542, 956
303, 956
3, 364
129, 364
882, 591
494, 591
6058, 534
6348, 534
794, 795
260, 795
72, 984
741, 984
705, 773
1070, 773
106, 759
989, 759
896, 454
1076, 454
919, 866
658, 866
817, 866
5, 866
281, 866
16, 378
1052, 378
696, 378
107, 378
668, 272
183, 272
457, 315
265, 315
31, 168
694, 168
1473, 742
883, 742
33, 610
821, 610
172, 490
994, 490
1776, 980
752, 980
578, 783
50, 783
567, 701
800, 701
89, 739
242, 739
757, 500
669, 500
897, 500
95, 500
1038, 500
1063, 500
483, 500
7, 500
1078, 500
61, 500
545, 500
519, 500
1036, 500
512, 500
1018, 768
282, 768
947, 175
726, 175
827, 175
913, 175
1025, 918
525, 918
1654, 280
663, 280
417, 966
433, 966
1711, 741
1995, 741
1323, 921
115, 921
195, 796
944, 796
898, 549
77, 549
265, 549
364, 549
788, 549
1040, 549
800, 549
910, 549
1007, 549
140, 549
533, 549
351, 549
980, 533
240, 533
617, 533
328, 533
636, 533
835, 724
375, 724
880, 679
1078, 679
1072, 517
916, 517
1264, 517
1316, 517
1507, 579
417, 579
1350, 579
385, 579
1979, 579
397, 579
36, 579
1633, 579
856, 740
1862, 740
27, 752
70, 752
484, 496
339, 496
921, 588
1039, 588
572, 658
437, 658
911, 716
555, 716
860, 941
788, 941
424, 309
1042, 309
67, 309
610, 309
941, 787
62, 787
118, 787
36, 787
187, 787
580, 787
928, 787
438, 379
345, 379
445, 573
926, 573
202, 573
650, 573
752, 573
92, 573
887, 573
841, 573
226, 573
115, 573
285, 573
1093, 460
1820, 460
958, 460
894, 460
1364, 460
61, 460
725, 460
881, 460
735, 460
1377, 460
654, 460
1021, 460
1363, 460
1846, 460
1033, 460
54, 460
978, 460
1521, 460
121, 775
1025, 775
62, 572
774, 572
461, 572
615, 572
159, 572
922, 376
918, 376
678, 611
1017, 611
404, 611
807, 611
244, 611
585, 611
53, 611
836, 611
926, 611
64, 611
1011, 611
891, 611
311, 611
303, 755
753, 755
375, 950
602, 950
138, 950
347, 950
220, 950
935, 950
603, 950
947, 950
374, 302
882, 302
792, 302
526, 302
658, 302
173, 302
928, 656
1889, 656
478, 656
1387, 656
809, 656
1959, 656
734, 656
1928, 656
1356, 656
1697, 656
1223, 656
1937, 656
202, 731
528, 731
76, 731
977, 731
253, 731
1063, 731
326, 731
1000, 731
57, 731
165, 731
954, 731
324, 731
513, 731
327, 731
760, 731
922, 731
800, 731
973, 731
1038, 731
1011, 731
711, 674
247, 674
984, 322
583, 322
973, 322
330, 322
106, 322
190, 322
1102, 418
1918, 418
329, 418
640, 418
224, 418
1121, 708
2112, 708
3047, 708
3306, 708
1593, 772
747, 772
1364, 759
56, 759
1035, 454
591, 454
759, 650
980, 650
800, 866
142, 866
1342, 651
1352, 651
693, 378
924, 378
61, 338
144, 338
714, 878
682, 878
133, 793
813, 793
231, 335
79, 335
915, 912
876, 912
1030, 599
543, 599
824, 599
816, 599
79, 599
20, 185
1035, 185
753, 701
84, 701
329, 701
67, 701
428, 701
1488, 278
1733, 278
970, 920
205, 920
104, 920
441, 920
809, 920
1047, 920
674, 920
254, 920
622, 920
298, 920
244, 920
1031, 920
454, 682
45, 682
111, 682
368, 682
466, 682
816, 682
983, 682
302, 682
169, 280
1912, 280
1553, 280
828, 280
95, 280
1366, 280
1447, 280
1752, 280
559, 280
1869, 280
911, 280
192, 280
1054, 280
1755, 280
521, 280
1882, 280
185, 280
699, 280
1500, 280
1620, 280
761, 271
19, 271
690, 790
704, 790
692, 533
464, 533
5, 533
1101, 998
1730, 998
1751, 998
296, 998
1550, 998
1224, 517
222, 517
699, 401
667, 401
171, 652
872, 652
5935, 176
6006, 176
6248, 176
6334, 176
7761, 176
7473, 176
98, 641
362, 641
993, 641
542, 641
419, 641
344, 641
489, 658
958, 658
574, 658
898, 658
832, 941
1032, 941
611, 511
588, 511
592, 309
853, 309
166, 569
820, 569
380, 992
1965, 992
127, 929
367, 929
894, 665
637, 665
786, 665
1067, 665
233, 665
65, 732
1006, 732
633, 907
620, 907
284, 631
966, 631
836, 592
510, 592
488, 632
793, 632
151, 469
883, 469
177, 688
851, 688
2882, 949
4089, 949
99, 791
515, 791
1057, 754
635, 754
1055, 754
255, 754
774, 754
415, 754
699, 754
761, 754
1010, 754
487, 754
917, 754
629, 754
596, 595
65, 595
336, 595
741, 595
839, 595
237, 595
738, 595
206, 595
841, 595
1013, 595
90, 595
299, 595
41, 605
127, 605
284, 993
1156, 993
45, 582
227, 582
1054, 737
486, 737
917, 737
2, 737
183, 962
1660, 962
245, 962
860, 962
1246, 962
671, 962
35, 922
385, 922
99, 275
1063, 275
345, 316
36, 316
882, 687
970, 687
988, 229
22, 229
936, 847
381, 847
1008, 285
480, 285
1175, 367
382, 367
498, 656
1123, 656
944, 243
568, 243
565, 546
418, 546
132, 746
301, 746
796, 667
1549, 667
656, 435
787, 435
966, 613
423, 613
447, 374
822, 374
1470, 655
959, 655
1128, 655
547, 655
979, 655
1886, 655
429, 242
574, 242
1124, 622
911, 622
1027, 956
686, 956
622, 364
951, 364
1039, 364
607, 364
7990, 534
3764, 534
580, 867
674, 867
892, 984
975, 984
1046, 756
545, 756
1522, 756
375, 756
328, 756
1111, 756
1848, 653
1111, 653
1587, 653
1715, 653
471, 650
900, 650
476, 650
743, 650
277, 650
615, 650
829, 650
391, 650
231, 650
934, 650
1021, 650
729, 650
464, 650
418, 650
150, 650
817, 650
611, 650
767, 650
692, 650
930, 650
156, 783
243, 783
917, 783
1058, 783
234, 783
212, 783
952, 783
577, 783
210, 784
757, 784
54, 784
312, 784
686, 810
1211, 810
515, 233
1006, 233
1012, 233
255, 233
600, 233
784, 233
262, 903
695, 903
448, 903
539, 903
397, 903
875, 918
937, 918
984, 918
73, 966
348, 966
808, 966
547, 966
264, 966
1010, 966
1016, 921
298, 921
1931, 921
44, 419
852, 419
540, 668
590, 668
618, 668
889, 668
973, 668
234, 705
1038, 705
764, 705
618, 705
135, 705
637, 280
1081, 280
519, 299
6, 299
856, 299
421, 299
961, 299
40, 299
255, 299
686, 299
677, 299
281, 299
348, 299
1540, 644
1654, 644
1763, 644
1904, 644
220, 652
752, 652
398, 645
427, 645
639, 645
357, 645
982, 645
870, 563
429, 563
909, 563
15, 563
1190, 854
1776, 854
708, 854
193, 854
1344, 854
1423, 854
795, 658
891, 658
869, 658
423, 658
535, 658
435, 658
862, 953
0, 953
763, 577
880, 577
443, 577
621, 577
249, 577
384, 577
598, 577
221, 577
618, 577
752, 577
855, 732
620, 732
784, 907
743, 907
81, 631
385, 631
507, 631
257, 631
551, 631
330, 631
868, 631
321, 631
1032, 688
52, 688
367, 949
1086, 949
1372, 949
1478, 949
1176, 949
144, 949
729, 949
790, 949
73, 949
1330, 460
440, 460
1205, 460
486, 460
203, 648
462, 648
967, 648
449, 648
936, 648
1521, 628
1925, 628
609, 948
137, 948
7667, 452
6510, 452
77, 745
567, 745
874, 946
981, 946
747, 605
1049, 605
526, 605
796, 605
8, 605
479, 605
325, 282
650, 282
783, 737
1059, 737
1047, 657
777, 657
156, 950
255, 950
1356, 962
1389, 962
30, 962
1819, 962
940, 275
977, 275
446, 316
314, 316
139, 687
659, 687
380, 229
334, 229
21, 847
255, 847
584, 285
360, 285
188, 285
329, 285
1158, 656
1888, 656
660, 243
281, 243
504, 546
591, 546
430, 746
109, 746
593, 746
1053, 746
74, 435
118, 435
834, 613
443, 613
354, 374
517, 374
140, 947
1420, 947
413, 553
957, 553
973, 655
217, 655
256, 655
1849, 655
742, 655
17, 655
177, 242
523, 242
884, 242
626, 242
346, 242
387, 242
591, 242
682, 242
824, 242
338, 242
245, 242
480, 242
494, 242
266, 242
886, 242
690, 242
554, 242
267, 242
722, 242
929, 242
859, 242
561, 242
1490, 651
1704, 651
849, 651
916, 651
1116, 651
1104, 651
1820, 651
765, 651
400, 651
594, 742
1112, 742
522, 742
1453, 742
1983, 742
1064, 742
1830, 742
222, 742
67, 742
154, 742
1167, 742
107, 395
981, 395
163, 395
909, 395
425, 395
1051, 281
1184, 281
1823, 311
783, 311
1424, 311
304, 311
1465, 311
1756, 311
738, 311
719, 311
264, 495
166, 495
402, 495
923, 495
736, 920
20, 920
557, 920
12, 920
635, 920
379, 903
1072, 903
968, 895
681, 895
1265, 741
1317, 741
305, 966
191, 966
590, 966
876, 966
439, 966
634, 966
797, 966
695, 966
104, 477
971, 477
556, 715
103, 715
1067, 479
733, 479
716, 549
221, 549
798, 549
840, 549
12, 549
25, 549
981, 549
642, 724
876, 724
137, 679
674, 679
463, 332
667, 332
1001, 332
110, 332
774, 332
522, 517
4, 517
332, 517
154, 517
1033, 517
290, 517
334, 652
354, 652
6859, 176
7275, 176
120, 496
168, 496
851, 496
304, 496
389, 563
162, 563
1288, 747
1973, 747
29, 597
421, 597
1041, 941
368, 941
198, 570
3, 570
5199, 383
6472, 383
456, 658
99, 658
718, 953
983, 953
370, 953
503, 953
836, 953
806, 379
61, 379
99, 379
900, 379
7455, 681
7988, 681
4489, 681
4845, 681
6510, 681
670, 907
326, 907
919, 907
414, 907
355, 907
650, 907
187, 907
256, 907
81, 907
260, 907
504, 907
663, 598
420, 598
1854, 714
369, 714
1379, 714
1016, 714
1351, 714
1302, 714
1590, 714
948, 714
1510, 714
931, 714
1281, 460
1488, 460
1979, 460
1651, 460
728, 460
367, 648
314, 648
371, 628
266, 628
446, 948
667, 948
254, 452
1076, 452
1110, 745
26, 745
779, 745
1018, 745
516, 993
1640, 993
1751, 993
1994, 993
378, 605
469, 605
1031, 282
766, 282
31, 737
782, 737
636, 657
182, 657
540, 657
896, 657
808, 657
1024, 657
696, 657
821, 657
1035, 657
553, 302
245, 302
823, 302
901, 302
279, 302
157, 302
200, 302
495, 847
747, 847
562, 367
1357, 367
258, 285
309, 285
228, 656
581, 656
1262, 656
735, 656
1930, 656
543, 656
844, 656
284, 870
258, 870
484, 904
657, 904
317, 288
1078, 288
979, 823
358, 823
100, 731
1043, 731
1192, 935
64, 935
1021, 674
799, 674
630, 674
663, 674
1037, 674
391, 674
1042, 674
553, 674
330, 674
862, 674
359, 674
28, 674
299, 674
676, 867
337, 867
470, 984
897, 984
1920, 772
762, 772
1703, 759
1502, 759
765, 771
11, 771
430, 653
454, 653
459, 653
74, 653
225, 653
1477, 653
225, 378
300, 378
654, 338
405, 338
985, 878
189, 878
953, 793
1067, 793
297, 335
433, 335
455, 912
1005, 912
792, 838
749, 838
804, 838
972, 838
15, 838
378, 838
1036, 838
299, 838
727, 838
751, 838
426, 838
780, 838
737, 838
1024, 838
276, 838
596, 838
285, 838
591, 838
1038, 838
806, 838
843, 838
747, 838
539, 838
776, 838
668, 838
429, 838
889, 838
203, 685
440, 685
705, 918
1028, 918
730, 682
805, 682
261, 805
808, 805
1386, 559
1987, 559
837, 796
112, 796
64, 989
307, 989
438, 989
507, 989
54, 989
772, 989
1083, 989
471, 989
124, 989
279, 989
953, 989
966, 989
587, 989
269, 989
304, 989
936, 989
1080, 790
163, 790
226, 790
292, 790
511, 790
128, 790
366, 790
671, 877
934, 877
58, 299
845, 299
714, 332
649, 332
419, 832
199, 832
1595, 579
1619, 579
219, 579
1632, 579
779, 652
237, 652
5200, 176
7766, 176
6638, 176
6056, 176
680, 496
26, 496
991, 563
952, 563
317, 747
237, 747
1293, 597
609, 597
520, 941
928, 941
398, 570
58, 570
7691, 383
7875, 383
724, 658
1058, 658
174, 658
630, 658
1022, 658
995, 658
531, 658
215, 373
566, 373
776, 373
851, 373
233, 373
818, 373
375, 373
858, 373
1032, 373
82, 373
818, 592
313, 592
281, 635
694, 635
443, 817
1808, 817
1993, 670
1511, 670
71, 907
965, 907
839, 907
764, 907
778, 907
1032, 907
155, 907
321, 969
141, 969
674, 677
1014, 677
179, 727
687, 727
798, 754
87, 754
364, 572
163, 572
885, 376
1016, 376
90, 648
488, 648
1715, 628
290, 628
681, 628
1982, 628
6523, 452
7246, 452
630, 946
809, 946
1858, 745
445, 745
106, 582
543, 582
1831, 993
78, 993
296, 605
576, 605
986, 605
602, 605
158, 605
631, 605
368, 950
1072, 950
738, 922
289, 922
541, 922
959, 922
818, 316
105, 316
159, 275
692, 275
384, 687
885, 687
148, 229
1061, 229
27, 302
596, 302
967, 302
137, 302
1446, 367
365, 367
194, 367
437, 367
87, 243
962, 243
908, 546
280, 546
196, 667
40, 667
872, 746
153, 746
287, 435
614, 435
681, 613
676, 613
970, 374
44, 374
617, 947
909, 947
1151, 947
1840, 947
238, 947
1903, 947
75, 322
831, 322
1038, 622
1748, 622
263, 591
829, 591
837, 591
951, 591
6207, 534
3653, 534
100, 674
944, 674
256, 867
467, 867
188, 984
647, 984
1831, 772
1889, 772
99, 759
595, 759
804, 771
664, 771
742, 866
454, 866
546, 242
846, 242
1064, 653
1638, 653
1022, 653
337, 653
939, 653
1057, 653
421, 878
227, 878
593, 793
209, 793
922, 335
38, 335
830, 912
680, 912
382, 599
324, 599
694, 650
45, 650
726, 742
511, 742
1003, 938
380, 938
713, 783
223, 783
576, 278
972, 278
103, 502
580, 502
1442, 502
1448, 502
605, 810
1031, 810
186, 500
78, 500
948, 268
645, 268
44, 495
31, 495
525, 495
816, 495
11, 920
138, 920
391, 920
305, 920
498, 920
596, 903
950, 903
827, 903
188, 903
665, 903
1823, 972
365, 972
1502, 972
83, 972
199, 717
611, 717
23, 717
547, 717
824, 717
123, 717
773, 717
900, 717
172, 717
457, 717
420, 717
904, 717
963, 717
1008, 717
1072, 717
584, 717
126, 717
429, 717
510, 717
17, 717
746, 717
353, 717
948, 717
374, 877
877, 877
194, 877
709, 877
765, 877
947, 877
593, 877
22, 877
333, 877
190, 877
413, 877
66, 652
786, 652
211, 652
736, 652
796, 652
7337, 176
6331, 176
5715, 176
5805, 176
6421, 176
6474, 176
5297, 176
6022, 176
7298, 176
5181, 176
6134, 176
7216, 176
7520, 176
7840, 176
5201, 176
7737, 176
6628, 176
7665, 176
6217, 176
5764, 176
6530, 176
7036, 176
5582, 176
6507, 176
820, 665
801, 665
331, 372
176, 372
872, 372
821, 372
879, 372
1026, 372
688, 372
307, 592
840, 592
930, 631
110, 631
206, 631
942, 631
568, 631
965, 791
464, 791
88, 791
1816, 791
1446, 999
444, 999
631, 999
358, 999
902, 775
634, 775
1572, 714
675, 714
63, 811
258, 811
367, 811
897, 811
278, 811
14, 811
130, 669
457, 669
509, 669
1789, 669
362, 669
405, 669
1608, 669
6550, 452
7018, 452
176, 452
390, 452
6596, 452
7818, 452
851, 452
6708, 452
7282, 452
1006, 452
157, 282
533, 282
889, 282
1012, 282
394, 605
637, 605
840, 605
1048, 605
1453, 962
1581, 962
657, 922
841, 922
322, 922
561, 922
168, 275
167, 275
738, 687
232, 687
48, 229
375, 229
818, 229
144, 229
832, 229
904, 229
1030, 229
598, 229
162, 229
50, 229
224, 229
640, 229
123, 229
611, 229
99, 229
583, 229
560, 229
525, 229
427, 229
429, 229
335, 229
1005, 229
840, 229
893, 229
775, 731
933, 731
657, 928
936, 928
348, 947
1324, 947
866, 322
235, 322
1840, 622
933, 622
984, 622
1043, 622
344, 622
814, 622
65, 622
1478, 622
1839, 622
898, 622
714, 622
1961, 622
735, 622
322, 622
1166, 622
107, 622
112, 772
1399, 772
991, 771
631, 771
388, 866
336, 866
91, 242
972, 242
863, 378
398, 378
1375, 338
15, 338
1404, 653
47, 653
779, 653
825, 653
102, 793
753, 793
178, 793
336, 793
234, 793
843, 793
126, 793
1061, 793
1, 793
165, 793
882, 793
1020, 793
1048, 793
239, 793
402, 793
526, 793
556, 793
393, 499
1774, 499
995, 839
879, 839
555, 939
33, 939
1997, 311
268, 311
1661, 311
708, 311
600, 175
485, 175
836, 838
824, 838
782, 685
270, 685
619, 918
402, 918
44, 895
521, 895
101, 895
208, 895
116, 559
1313, 559
1866, 559
1030, 559
360, 559
1836, 559
33, 559
1364, 559
204, 559
296, 559
1436, 559
396, 668
105, 668
850, 479
637, 479
493, 271
1034, 271
524, 280
711, 280
491, 280
1404, 280
930, 280
112, 280
940, 280
358, 679
422, 679
39, 679
403, 679
271, 679
336, 982
50, 982
989, 982
381, 982
57, 832
688, 832
265, 740
475, 740
1450, 579
1220, 579
856, 877
418, 877
1025, 493
98, 493
326, 652
395, 652
817, 641
275, 641
277, 563
706, 563
1804, 747
558, 747
1560, 597
730, 597
966, 597
501, 597
150, 570
718, 570
119, 570
738, 570
704, 570
530, 570
294, 570
106, 570
438, 570
536, 570
751, 570
688, 379
242, 379
924, 379
906, 379
808, 379
321, 379
353, 379
847, 379
1027, 379
534, 379
739, 379
935, 379
1048, 379
633, 379
51, 379
517, 379
119, 688
677, 688
504, 688
682, 688
717, 688
468, 688
742, 688
987, 688
2544, 949
3470, 949
2239, 949
3185, 949
3742, 949
1701, 949
1407, 949
3798, 949
253, 949
3755, 949
349, 572
694, 572
522, 811
498, 811
413, 327
412, 327
690, 327
927, 327
509, 327
893, 327
43, 327
646, 327
604, 611
996, 611
330, 755
396, 755
1775, 778
562, 778
1862, 778
46, 778
968, 583
682, 583
515, 583
934, 583
228, 583
842, 872
973, 872
462, 872
293, 872
773, 872
807, 872
159, 872
30, 872
460, 872
772, 872
88, 872
200, 872
132, 872
660, 687
988, 687
220, 687
123, 687
764, 687
910, 687
167, 687
640, 687
456, 806
1255, 806
1417, 806
1794, 806
1717, 656
1251, 656
364, 870
694, 870
536, 904
1076, 904
675, 904
665, 904
523, 904
585, 904
348, 374
458, 374
1037, 553
811, 553
756, 655
1366, 655
692, 743
115, 743
40, 956
859, 956
1934, 899
279, 899
446, 418
1069, 418
503, 795
551, 795
3941, 708
317, 708
193, 773
424, 773
656, 773
995, 773
1831, 756
514, 756
898, 829
949, 829
53, 759
583, 759
484, 849
42, 849
423, 849
1031, 849
876, 272
775, 272
498, 315
820, 315
976, 315
86, 315
510, 651
1283, 651
695, 610
291, 610
562, 490
1076, 490
1193, 980
1569, 980
1888, 980
5, 980
349, 980
469, 650
252, 650
1095, 742
543, 742
775, 938
372, 938
927, 938
690, 938
1586, 278
1039, 278
1881, 278
1121, 278
1172, 502
577, 502
1878, 810
1275, 810
801, 500
234, 500
528, 500
1070, 500
973, 500
205, 500
603, 500
660, 500
121, 500
990, 500
432, 500
466, 500
710, 918
802, 918
848, 918
499, 918
1016, 903
1052, 903
1964, 921
995, 921
532, 961
105, 961
456, 966
30, 966
387, 966
308, 966
808, 797
610, 797
369, 668
749, 668
536, 479
466, 479
767, 479
76, 479
533, 479
142, 479
273, 479
920, 479
77, 479
185, 479
135, 479
696, 479
449, 479
295, 479
690, 479
950, 401
217, 401
66, 644
1323, 644
1168, 517
1232, 517
107, 207
699, 207
576, 645
580, 645
47, 752
148, 752
127, 752
688, 752
872, 752
272, 652
294, 652
276, 641
610, 641
150, 563
258, 563
486, 747
1680, 747
826, 941
811, 941
163, 941
664, 941
3225, 383
4103, 383
1284, 929
373, 929
290, 953
873, 953
305, 902
693, 902
688, 570
930, 570
862, 577
348, 577
645, 577
281, 577
311, 577
988, 577
405, 577
995, 577
875, 577
23, 372
307, 372
426, 469
163, 469
1787, 817
514, 817
790, 817
595, 817
1765, 817
1076, 817
1475, 817
426, 817
9, 817
254, 817
113, 688
501, 688
45, 999
1711, 999
917, 775
185, 775
961, 775
29, 775
1071, 775
855, 775
190, 775
623, 775
926, 572
894, 572
765, 811
1063, 811
134, 595
356, 595
142, 430
173, 430
460, 501
625, 501
1014, 327
385, 327
223, 611
92, 611
928, 755
157, 755
1948, 719
2777, 719
212, 778
450, 778
622, 863
145, 863
359, 583
26, 583
76, 950
882, 950
651, 950
761, 950
837, 709
956, 709
563, 709
319, 709
1067, 709
191, 709
498, 363
1001, 363
25, 847
770, 847
648, 874
805, 874
552, 874
726, 874
1080, 874
1079, 874
699, 874
36, 874
844, 930
626, 930
1644, 806
1840, 806
921, 806
43, 806
946, 870
897, 870
297, 288
1737, 288
509, 288
107, 288
78, 935
364, 935
1450, 935
1222, 935
385, 935
268, 928
607, 928
197, 928
361, 928
182, 928
446, 928
704, 928
177, 928
532, 928
882, 928
1047, 928
157, 795
321, 795
252, 795
112, 795
143, 963
1136, 963
891, 773
45, 773
200, 773
236, 773
626, 773
734, 773
130, 773
833, 773
645, 773
36, 773
771, 773
522, 773
650, 773
489, 773
734, 168
1007, 168
781, 315
782, 315
657, 651
19, 651
943, 610
566, 610
756, 490
529, 490
1038, 490
811, 490
707, 490
531, 490
536, 490
58, 490
718, 490
482, 490
790, 650
867, 650
1634, 281
1164, 281
20, 793
88, 793
68, 499
619, 499
1737, 499
1182, 499
549, 939
320, 939
868, 768
889, 768
888, 311
1099, 311
1820, 311
10, 311
1283, 311
545, 311
164, 311
80, 311
1648, 311
55, 311
87, 682
771, 682
493, 895
922, 895
354, 895
888, 895
609, 895
917, 895
1398, 419
1435, 419
142, 822
471, 822
841, 822
1064, 822
642, 822
763, 822
998, 822
508, 822
545, 822
1058, 822
1442, 822
1994, 822
1063, 822
978, 533
712, 533
810, 533
169, 533
986, 533
662, 533
922, 717
15, 717
506, 679
471, 679
244, 332
352, 332
775, 982
90, 982
251, 982
634, 982
358, 982
874, 982
367, 579
1347, 579
864, 877
1080, 877
108, 493
741, 493
724, 752
419, 752
1074, 752
875, 752
433, 752
549, 752
759, 752
670, 752
810, 752
727, 752
75, 563
327, 563
243, 563
1052, 563
39, 563
34, 563
352, 563
748, 563
437, 563
285, 563
164, 563
165, 563
1020, 563
481, 563
757, 563
608, 563
422, 563
555, 563
1010, 563
159, 563
188, 563
6377, 620
6534, 620
455, 372
60, 372
787, 372
199, 372
574, 631
150, 631
927, 476
598, 476
670, 967
335, 967
1029, 907
547, 907
776, 907
1011, 907
438, 907
507, 907
365, 907
810, 727
3, 727
981, 754
812, 754
3134, 949
4071, 949
783, 654
1031, 654
737, 648
384, 648
56, 948
105, 948
1195, 628
550, 628
839, 669
1996, 669
223, 946
731, 946
1280, 745
184, 745
627, 582
105, 582
205, 582
130, 582
8, 582
75, 582
870, 737
75, 737
861, 282
244, 282
791, 1000
278, 1000
226, 605
407, 605
335, 605
312, 605
434, 316
320, 316
378, 316
316, 316
584, 316
390, 316
461, 872
24, 872
609, 819
692, 819
382, 302
194, 302
571, 285
897, 285
465, 367
1691, 367
968, 243
686, 243
656, 546
697, 546
827, 546
365, 546
401, 546
745, 546
859, 546
351, 546
662, 613
500, 613
688, 904
800, 904
166, 229
350, 229
106, 731
348, 731
1822, 935
1215, 935
439, 947
1658, 947
1629, 947
830, 947
672, 947
265, 947
306, 947
239, 947
631, 947
559, 947
1145, 947
1430, 947
413, 947
1015, 795
739, 795
1137, 963
1023, 963
1789, 756
970, 756
242, 829
250, 829
669, 829
39, 829
1931, 829
716, 829
743, 866
72, 866
125, 272
235, 272
587, 773
701, 773
946, 168
693, 168
874, 315
356, 315
457, 651
1968, 651
675, 610
385, 610
5, 610
379, 610
128, 185
902, 185
1824, 739
267, 739
601, 490
152, 490
815, 490
95, 490
238, 490
1018, 490
30, 281
492, 281
967, 793
701, 793
494, 839
601, 839
1714, 499
324, 499
614, 939
377, 939
758, 768
153, 768
151, 175
786, 175
650, 175
561, 639
41, 639
316, 920
943, 920
202, 805
842, 805
318, 741
573, 741
1137, 741
780, 741
75, 903
598, 903
1970, 921
1983, 921
746, 961
852, 961
92, 477
16, 477
534, 477
647, 477
874, 477
531, 477
503, 477
302, 477
354, 271
994, 271
844, 831
994, 831
511, 822
20, 822
1064, 663
1783, 663
283, 790
815, 790
1063, 533
400, 533
388, 533
201, 533
756, 679
517, 679
387, 332
299, 332
284, 832
338, 832
847, 740
993, 740
170, 982
247, 982
808, 579
1702, 579
59, 877
1079, 877
88, 493
1083, 493
416, 652
483, 652
850, 641
402, 641
872, 511
886, 511
6, 569
607, 569
640, 597
45, 597
359, 941
442, 941
6724, 383
6956, 383
3206, 383
7082, 383
3348, 383
4539, 383
5606, 383
4733, 383
4905, 383
7452, 383
4188, 383
5569, 383
7491, 383
4760, 383
5370, 383
6350, 383
4237, 383
4318, 383
5517, 383
5699, 383
7869, 383
4340, 383
6826, 383
802, 372
464, 372
338, 631
163, 631
300, 631
715, 631
665, 631
301, 631
799, 631
684, 631
626, 631
298, 631
350, 631
268, 631
1970, 714
503, 714
788, 714
1935, 714
311, 714
1310, 714
332, 775
101, 775
372, 572
339, 572
1001, 811
685, 811
613, 595
15, 595
23, 430
591, 430
989, 501
427, 501
864, 327
913, 327
512, 327
1006, 327
1030, 755
407, 755
2616, 719
2036, 719
811, 778
1687, 778
337, 863
472, 863
674, 583
116, 583
347, 657
83, 657
731, 950
309, 950
710, 520
949, 520
1682, 305
561, 305
716, 709
1082, 709
675, 709
535, 709
302, 709
45, 709
389, 709
40, 709
1006, 789
508, 789
860, 687
690, 687
338, 874
991, 874
214, 930
24, 930
740, 656
783, 656
660, 806
852, 806
597, 870
372, 870
985, 823
953, 823
305, 823
12, 904
452, 904
404, 229
407, 229
1000, 229
552, 229
423, 229
819, 229
95, 229
750, 229
706, 364
340, 364
446, 591
1068, 591
5271, 534
6806, 534
7123, 534
4167, 534
7845, 534
4162, 534
985, 947
267, 947
1595, 947
1412, 947
622, 454
785, 454
266, 772
346, 772
293, 772
408, 772
989, 772
1424, 772
334, 849
994, 849
807, 378
125, 378
1975, 338
1538, 338
338, 878
958, 878
1677, 653
340, 653
383, 335
280, 335
506, 912
841, 912
1033, 599
688, 599
852, 599
416, 599
624, 599
98, 599
217, 599
500, 599
1009, 395
926, 395
166, 938
314, 938
791, 938
762, 938
608, 938
1068, 938
1498, 502
1732, 502
1817, 810
1621, 810
201, 810
60, 810
846, 810
1373, 810
225, 495
750, 495
805, 175
453, 175
54, 175
416, 175
133, 175
256, 175
94, 175
1079, 175
604, 175
612, 175
992, 175
772, 175
52, 175
528, 175
904, 175
309, 175
119, 175
880, 175
790, 175
260, 175
264, 175
331, 175
53, 175
685, 175
811, 175
723, 175
442, 271
787, 271
199, 831
296, 831
1503, 822
1941, 822
374, 663
1269, 663
